username, created_at, lng, lat, text,,,,
justenjoythis__, Thu Apr 23 21:28:24 +0000 2020,-89.963059,29.947023, @256_Greatness Just got it? ,,,,
KdubSoSolid, Thu Apr 23 21:28:24 +0000 2020,-121.469664,38.561722, @SullySQ No bullshit, bruh was on fire when he came out lol. ,,,
ebcinpa, Thu Apr 23 21:28:24 +0000 2020,-77.604684,41.117936, @ReturnofR El Kabong https://t.co/lZ2pGA2upl ,,,,
PCSmith89, Thu Apr 23 21:28:25 +0000 2020,-82.442694,27.996595, I have unintentionally taught one of my dogs to respond to the sound of my popsocket closing. ,,,,
lilshyne_2, Thu Apr 23 21:28:25 +0000 2020,-121.469664,38.561722, https://t.co/CYDBidDZRb ,,,,
FirstName_Ant, Thu Apr 23 21:28:25 +0000 2020,-77.014398,38.898603, Jack Harlow so cold ,,,,
MistressVixenn, Thu Apr 23 21:28:25 +0000 2020,-118.411907,34.020789, @PFBhangsXXX 😜🥰 ,,,,
KMD8696, Thu Apr 23 21:28:25 +0000 2020,-75.123671,39.815139, I’m scared to try on any of my jeans because I’m 90% sure they won’t fit me anymore 😭 ,,,,
_fashionjackson, Thu Apr 23 21:28:25 +0000 2020,-117.104989,32.810012, @ackerman_19 Ayyyye nice! It’s so sick ,,,,
Soshixlife, Thu Apr 23 21:28:25 +0000 2020,-80.134986,26.373976, @Interludesq 17 -03 ,,,,
drantbradley, Thu Apr 23 21:28:25 +0000 2020,-73.968542,40.780709, @allenhah Lastly, just because you haven’t worked out the long-term consequences of the incentive structures create… https://t.co/f10lNSyVHY ,,,
darrenmeeks88, Thu Apr 23 21:28:25 +0000 2020,-79.861034,35.170499, Well, the lockdown in NC has been extended until 5/8. This is very discouraging. But, we’re all in this together. W… https://t.co/WB1UfPluZE ,,
CharlieC_3, Thu Apr 23 21:28:25 +0000 2020,-98.540651,29.417501, Draft Day is always exciting ,,,,
darlingxerin, Thu Apr 23 21:28:25 +0000 2020,-87.732013,41.833585, illinois stay at home order extended til MAY 30th 😛😝👏💞🎉🎉🎊😛😋👏✨🎉🎉 ,,,,
Mayu_mae, Thu Apr 23 21:28:25 +0000 2020,-118.132071,34.049352, @pulte 🖐🏻🖐🏻🖐🏻🖐🏻 ,,,,
icecoldstew, Thu Apr 23 21:28:25 +0000 2020,-84.352444,33.943457, @Virginiaire Man, he be doing WAY too much for what he's done on the field thus far. ,,,
JudusMaximus, Thu Apr 23 21:28:25 +0000 2020,-70.907522,42.515052, The women on here always been tougher than you niggas LOL ,,,,
MdshahsdatA, Thu Apr 23 21:28:25 +0000 2020,-79.036229,43.782829, https://t.co/EDhs68Eww3 ,,,,
tmj_NJN_cstsrv, Thu Apr 23 21:28:26 +0000 2020,-74.065262,40.95417, Interested in a job in #Paramus, NJ? This could be a great fit. Click the link in our bio to apply: Team Member (Pa… https://t.co/RoLeVurqen ,,,
VeezyLion, Thu Apr 23 21:28:26 +0000 2020,-87.732013,41.833585, @kustoo And If anyone got the link for them...please lmk 😂😂😂 ,,,,
therealroemel, Thu Apr 23 21:28:26 +0000 2020,-73.849441,40.850347, I used to know a girl like this in college 😂 ,,,,
680_north, Thu Apr 23 21:28:26 +0000 2020,-80.240128,43.534199, @ThatOrrinGuy you need to fix your roots too ,,,,
SJArmentrout, Thu Apr 23 21:28:26 +0000 2020,-76.295896,36.763216, @ConeStuffer305 @schmidt_robby I have a buddy that raves about the peach! ,,,,
christinerich1, Thu Apr 23 21:28:26 +0000 2020,-122.149768,47.597856, @chuckwoolery Nope! ,,,,
Lomaartinez, Thu Apr 23 21:28:26 +0000 2020,-80.034154,33.012552, He definitely called me ,,,,
_sonofdathomir, Thu Apr 23 21:28:26 +0000 2020,-78.169362,39.167891, @milkshakexthug that’s not how the draft works ,,,,
Bovellas, Thu Apr 23 21:28:26 +0000 2020,-74.33943,40.6818, Spring has Sprung at Bovella’s. To lighten our customers spirits during this hard time we wanted to create a Chocol… https://t.co/CC22JU4WbC ,,,,
_weareunbroken_, Thu Apr 23 21:28:26 +0000 2020,-80.169803,25.935641, @wingstop you guys severely messed up today... Didn’t accept the coupon that was VALID at the location I visited an… https://t.co/vIHHT6USAi ,,,,
williammccull13, Thu Apr 23 21:28:26 +0000 2020,-73.991125,40.758842, These are I William McCullough 3rd in Newyork City Personal Evidence’s of Certified Judicial Court Receipts of My F… https://t.co/YqM882LvD9 ,,,,
JawaviFilms, Thu Apr 23 21:28:26 +0000 2020,-83.399779,33.956384, @grashdaddy @ugatex I found out from a pay phone in Weimar, Germany. Called home. Had a convo with dad and he didn’… https://t.co/1GSvdXh9WT ,,,
SusanMiessler, Thu Apr 23 21:28:26 +0000 2020,-74.718345,40.566761, @MsFrevertVDV @ShongumElem https://t.co/KGNq4NwsEV ,,,,
tkheller916, Thu Apr 23 21:28:26 +0000 2020,-121.382092,38.421534, @Tdwhy1 https://t.co/mHF8fxiT3M ,,,,
parish_moore, Thu Apr 23 21:28:26 +0000 2020,-83.099288,42.352787, Man man!! So i can go to college for displaying artwork play basketball too ,,,,
jeffl1973, Thu Apr 23 21:28:26 +0000 2020,-86.22656,41.73827, @liquorworld_lv for a box of ice cold @CoorsLight ,,,,
sorensw, Thu Apr 23 21:28:26 +0000 2020,-117.998733,33.692542, Fucking Lurch! ,,,,
FalconPublicity, Thu Apr 23 21:28:26 +0000 2020,-118.600567,34.089078, Scenes from Anabel Englund “So Hot” (MK x Nightlapse Remix) video shoot. https://t.co/mkE7jiqAzX ,,,,
OlympiqFGC, Thu Apr 23 21:28:27 +0000 2020,-82.442694,27.996595, @calebhart42 HBD my man. Welcome to your 30s 🤝 ,,,,
ibjmartinez, Thu Apr 23 21:28:27 +0000 2020,-81.34974,28.374332, @especulata @elEconomistaes Caramba, a ver si va a ser la nueva Inditex gallega. ,,,
lopezgovlaw, Thu Apr 23 21:28:27 +0000 2020,-80.233328,25.782353, Publicly traded companies have 2 weeks to give back loans intended for small businesses or potentially face 'severe… https://t.co/Wv52HoA9oe ,,,,
33Milner, Thu Apr 23 21:28:27 +0000 2020,-82.019612,41.382464, No maybe the laundry machine Jackie Moon style ,,,,
Boujie_Fa, Thu Apr 23 21:28:27 +0000 2020,-77.524226,40.052158, May Is So Expensive For Me... Mothers Day AND Her Birthday😩 But My Mom Deserves The World So Idec ,,,,
stefington_, Thu Apr 23 21:28:27 +0000 2020,-74.012066,40.888461, Ily ,,,,
_StealingBeauty, Thu Apr 23 21:28:27 +0000 2020,-83.173867,32.678207, @OfficialAlepeno You’re in, as long as you rep your flag on your name ☺️ ,,,
DavidKaye9, Thu Apr 23 21:28:27 +0000 2020,-97.169156,31.547449, @Ryan_Grider15 If you couldn’t taste the difference when they switched the green one from lime to green apple, you need to get checked out. ,,,
nayelybernal, Thu Apr 23 21:28:27 +0000 2020,-109.103726,25.921947, Esto me recordó que el @lopezangel97 me debe un blizzard ,,,,
ImJustToinee, Thu Apr 23 21:28:27 +0000 2020,-95.393388,29.484659, Id rather snort candy corn crumbs then eat an edible ,,,,
Torobef, Thu Apr 23 21:28:27 +0000 2020,-73.723025,45.55783, Very cute ,,,,
ruizinho92, Thu Apr 23 21:28:27 +0000 2020,-71.421832,41.817084, @MilanClubBoston @acmilan_eb @MattLee002 @arest0611 @joe_cappuccino_ He wanted to play on our Primavera squad. ,,,,
__shley, Thu Apr 23 21:28:27 +0000 2020,-73.831187,40.670879, @pulte 👋👋 i do ,,,,
longliveelvira, Thu Apr 23 21:28:27 +0000 2020,-100.076888,31.168893, @yuunghannerz https://t.co/y1wswEPtG2 ,,,,
trickywayykayk1, Thu Apr 23 21:28:27 +0000 2020,-100.076888,31.168893, YB ,,,,
supadee800, Thu Apr 23 21:28:27 +0000 2020,-83.173867,32.678207, @rmekashius yessir cus to me u can put the ball in Barkley hands to get a bucket where u gotta more so set karl mal… https://t.co/kJu4iogULn ,,,,
___Kaaay, Thu Apr 23 21:28:28 +0000 2020,-83.099288,42.352787, 🥱 ,,,,
FatBoi843, Thu Apr 23 21:28:28 +0000 2020,-79.780308,34.182661, Nineteenth century European explorers attracted by the accounts of Ancient geographers or Arab geographers of the c… https://t.co/e9Zs0niPZx ,,,,
jakebloodline, Thu Apr 23 21:28:28 +0000 2020,-97.135638,32.70185, @mattxdierkes Then you can stay home MATT. ,,,,
treycox3_8, Thu Apr 23 21:28:28 +0000 2020,-92.342322,34.721886, @saykev_2x Big time big time Lil Kevin!! Hope all is well bro. Proud of you ,,,,
voiceofcohen, Thu Apr 23 21:28:28 +0000 2020,-93.606369,41.576437, @jtthenutt @TommyBirch I got Annapolis and The Guardian confused. My bad. ,,,,
TonyPar36282257, Thu Apr 23 21:28:28 +0000 2020,-122.630908,45.536402, @jimmyfallon @theroots https://t.co/KyTQ0PuUtw ,,,,
Swim_cmh, Thu Apr 23 21:28:28 +0000 2020,-85.958971,37.892789, I don’t even smoke but this place makes me want too. ,,,,
philorlando22, Thu Apr 23 21:28:28 +0000 2020,-72.572555,40.942905, @amber00827 Why does one have to go??😋 ,,,,
krisssnicole_, Thu Apr 23 21:28:28 +0000 2020,-97.463645,35.327468, May 26 :) ,,,,
ruehlman_naomi, Thu Apr 23 21:28:28 +0000 2020,-80.235589,27.154451, @jaketapper I am truly sorry that this CRIMINAL administration which is getting away with possible murder has made… https://t.co/zjZerjklrS ,,,,
feliciaamuniz, Thu Apr 23 21:28:28 +0000 2020,-102.886484,30.891739, do i do schoolwork every single day? yes. am i ahead? no. am i behind? no. do i hate school? yes. ,,,,
_maannuel, Thu Apr 23 21:28:28 +0000 2020,-118.411907,34.020789, @clityoun yo no one gives a fuck abouf this shit ,,,,
MrsBlakleyToBe, Thu Apr 23 21:28:28 +0000 2020,-80.926628,33.63114, Ordering my iphone tomorrow 🥰🥰 ,,,,
PelicanJaye, Thu Apr 23 21:28:29 +0000 2020,-95.446486,29.838495, Now if these mfs allowed a Nigga to see into the future, the hate would be understandable. Shit ain’t really nothing my Nigga smh ,,,
mediavine, Thu Apr 23 21:28:28 +0000 2020,-77.604684,41.117936, What have you been watching lately? #ThursdayThoughts https://t.co/m5LpY4fApY ,,,,
maysenstgermain, Thu Apr 23 21:28:29 +0000 2020,-71.4927,41.997968, nothing makes me happier than seeing these ppl dragged away by police ,,,,
Mirodaya, Thu Apr 23 21:28:29 +0000 2020,-73.723025,45.55783, @Explained_r6 @Kooklxs @DarliFras @RitalinR6 Go back to sucking that trash ass boosted champion’s dick seems like you like the taste smh ,,,,
anna_b143, Thu Apr 23 21:28:29 +0000 2020,-122.296489,47.442583, HAHAHAHAHA ,,,,
JosephMorales21, Thu Apr 23 21:28:29 +0000 2020,-118.411907,34.020789, Instead of writing mean things on posts I’ve decided to just block those accounts entirely. #yourwelcome #TikTok… https://t.co/oSJ9CCzpO2 ,,,,
aeb813, Thu Apr 23 21:28:29 +0000 2020,-118.411907,34.020789, never trust a nigga who pulls his money out 10 mins ... HE can’t even believe he got it 😂😂 ,,,,
DestiniSpaeth, Thu Apr 23 21:28:29 +0000 2020,-96.830093,46.864883, @JarvJarvBink @lawnspeezy This is my rec, too. I go back and forth between the mousse and the lotion. ,,,
nataliadg, Thu Apr 23 21:28:29 +0000 2020,-79.27257,43.629311, Way to go Steve. This is exactly what we need right now!!! Looks amazing. @janinemccready @jpowi ,,,,
jimmymobucks, Thu Apr 23 21:28:29 +0000 2020,-83.173867,32.678207, Lol these niggas get mad and start reading what they want. Done rewrote the script, directed it, and starred in i… https://t.co/wh7qJm6J50 ,,
tmj_manufjobs, Thu Apr 23 21:28:29 +0000 2020,-121.756895,36.910231, Can you recommend anyone for this job? GL- Strapper Watsonville - https://t.co/fJx1gfF4uE #Manufacturing #Watsonville, CA ,,,
931HoopsReport, Thu Apr 23 21:28:29 +0000 2020,-87.322169,36.550984, For Girls, here are the four longest head coaching tenures in the city as of now:Clarksville- Brian Rush, since 2… https://t.co/bQUleMQgyD ,,
FrGervan, Thu Apr 23 21:28:29 +0000 2020,-86.79923,36.15044, Tomorrow night y’all. @ University Catholic https://t.co/nJDIWdgSAz ,,,,
BillyGomila, Thu Apr 23 21:28:29 +0000 2020,-91.003814,30.403719, @pff_seth Unless Tua falls ,,,,
iluvcats44, Thu Apr 23 21:28:29 +0000 2020,-85.9786,35.830522, @Spicyandfriends Thank you. He's a great boy.☺ ,,,,
TM_Pleasure, Thu Apr 23 21:28:29 +0000 2020,-122.435979,37.770657, @autisticweebst1 Bitchhhhh I’ll cut you ,,,,
Jaiden_the_best, Thu Apr 23 21:28:29 +0000 2020,-71.088712,42.31367, My school is officially cancelled we aren't going back till the end of summer break (Probably longer). But we still… https://t.co/PGPhI36Cla ,,,,
shaniaq, Thu Apr 23 21:28:30 +0000 2020,-94.151263,36.283795, Errand (at @Walgreens in Rogers, AR) https://t.co/rcKIFK0BAc ,,,
patti76933892, Thu Apr 23 21:28:30 +0000 2020,-75.264843,39.869219, @MollyJongFast @realTuckFrumper Trump cares about trump ,,,,
JakeDuarte43, Thu Apr 23 21:28:30 +0000 2020,-120.664965,35.274809, Try going on your Ashley Madison now, it’s completely pointless! :) ,,,
JaredEBrass, Thu Apr 23 21:28:30 +0000 2020,-96.696562,40.803235, @geargutz Yeah the Blue Angles go on tour for airshows every year. They have been around no matter who is president… https://t.co/bzhg2mTwMQ ,,,,
karlxxvee, Thu Apr 23 21:28:30 +0000 2020,-114.099388,36.808331, Yikes.. ,,,,
hayyyylayyyy, Thu Apr 23 21:28:30 +0000 2020,-111.737566,33.405755, @itsalenaaa 👏🏼 ,,,,
oscarrmartinez_, Thu Apr 23 21:28:30 +0000 2020,-121.294241,37.821569, Dumbass bitches ,,,,
austin_ion, Thu Apr 23 21:28:30 +0000 2020,-77.604684,41.117936, Please no :( ,,,,
RarriRorri, Thu Apr 23 21:28:30 +0000 2020,-118.728897,34.024097, @_iistephaniee So cuteeeee😍 ,,,,
faddyspice, Thu Apr 23 21:28:30 +0000 2020,-85.851722,33.714237, so I should watch little fires everywhere 😐 ,,,,
heiressarts, Thu Apr 23 21:28:30 +0000 2020,-86.456491,30.398178, One lab maybe. Two Suspicious. Three? INTENTIONAL. ,,,,
SuchetaThomas, Thu Apr 23 21:28:30 +0000 2020,-111.931711,34.168253, @XDAleahXD I know its a bummer it was canceled and I hope will have some recognition for all the hardwork! ,,,,
turtlebabey, Thu Apr 23 21:28:30 +0000 2020,-121.87373,37.331159, @aashleeey_v bitch sameee ;( ,,,,
gael360gamer, Thu Apr 23 21:28:30 +0000 2020,-115.133373,36.249124, @PlayStation my sister boyfriend ps4 keeps saying failed to connect PlayStation network I tried everything and yet… https://t.co/MFCoFK39N1 ,,,,
emie2122, Thu Apr 23 21:28:30 +0000 2020,-86.142922,39.779562, @BetteMidler @DonaldJTrumpJr Or euchre in Indianapolis 😎 ,,,,
aliceminted, Thu Apr 23 21:28:30 +0000 2020,-85.565688,42.290524, @BabyYodasOCD https://t.co/ZDBBpRk9rm ,,,,
DespanieBailey, Thu Apr 23 21:28:30 +0000 2020,-92.041254,30.332393, What yall put in yall ramen noodles? Trynna try something new ,,,,
CodyFreeberg, Thu Apr 23 21:28:30 +0000 2020,-91.682855,41.976528, I don’t know if this is a reason, but I’d like both due to first waking up and the phone is so close to you that yo… https://t.co/jJKr0rjE4X ,,,
BigRyRyL, Thu Apr 23 21:28:31 +0000 2020,-94.378332,39.088004, Plz Help me with a small donation to my medical fund and thank you so much.       https://t.co/XHRt8BXRZL ,,,,
O_C_62, Thu Apr 23 21:28:31 +0000 2020,-96.761753,32.819858, Ok Im ready but I’m not getting my hopes up. Don’t wanna end up disappointed if it’s trash. ,,,,
van_essavan, Thu Apr 23 21:28:31 +0000 2020,-117.104989,32.810012, @angiechangpagne @CNN @realDonaldTrump @elonmusk I hope the DOJ investigates the Gates Foundation. ,,,,
Charles47072141, Thu Apr 23 21:28:31 +0000 2020,-92.436774,38.304558, @ILex39 @Stop_Trump20 The madness certainly stopped for him! ,,,,
itsyagirlKD_, Thu Apr 23 21:28:31 +0000 2020,-84.156379,33.738038, @GottaBe_Slim Spencer’s got some ,,,,
williammccull13, Thu Apr 23 21:28:31 +0000 2020,-73.991125,40.758842, These are I William McCullough 3rd in Newyork City Personal Evidence’s of Certified Judicial Court Receipts of My F… https://t.co/88ixZQP3t3 ,,,,
ReallyIC, Thu Apr 23 21:28:31 +0000 2020,-73.919584,40.759002, The Astoria CLC is back again today with Donavan helping a customer switch and find amazing value with T-Mobile!… https://t.co/HEbJe6Oi6y ,,,,
kbobjmj, Thu Apr 23 21:28:31 +0000 2020,-97.216667,33.633333, PSA!!!! For all my friends in Harris County. New C19 county laws and a demonstration to follow one of them. @ Cooke… https://t.co/U5ulWxdkwB ,,,,
EnzCare, Thu Apr 23 21:28:31 +0000 2020,-74.093664,45.400851, @Genevieveborne @RollingStones Love it, it’s got that “Missing you” vibe and the Harmonica sounds great. ,,,
HearherDescham1, Thu Apr 23 21:28:31 +0000 2020,-114.03115,46.8791, @kylegriffin1 @MSNBC But that’s what Trump does ... ,,,,
VirallyAds, Thu Apr 23 21:28:31 +0000 2020,-73.977182,40.780751, ❤Help Recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields… https://t.co/l9nICpRao4 ,,,,
triplet2000, Thu Apr 23 21:28:31 +0000 2020,-83.173867,32.678207, @mayabare0 Lmfaooooo the first time I got called a nigger is when I moved into the suburbs ,,,,
danikdidit, Thu Apr 23 21:28:31 +0000 2020,-73.831187,40.670879, Me next ,,,,
rachiana_, Thu Apr 23 21:28:31 +0000 2020,-77.597944,35.275481, @JordanPooleWrld DHSJDDKDKDJFJ ,,,,
christin3nguyen, Thu Apr 23 21:28:31 +0000 2020,-96.761753,32.819858, @vinatle Send me the ingredients!!!! ,,,,
Bomarw33A, Thu Apr 23 21:28:31 +0000 2020,-75.731354,39.761312, Keep on working Ty ... LOOK forward to seeing YOU play!!💙💛🏀👍Stay SAFE!🙏 ,,,,
kycap, Thu Apr 23 21:28:32 +0000 2020,-117.104989,32.810012, I’m bored at my job and I’m at my job bored ,,,,
FrankBeard, Thu Apr 23 21:28:32 +0000 2020,-93.774755,41.564257, @bigjondaniel @bgreinhart I got mine after buying an invite on eBay back in 2004 😂 ,,,,
KevyBhoy79, Thu Apr 23 21:28:32 +0000 2020,-79.585646,43.555658, #StevenGerrard before and after #Covid19 #lockdown.  #OhTheRangersAreShite #Sevco #Zombies #Newco #JellyIceCream… https://t.co/a9cLUIrD1F ,,,,
TrillBrazy, Thu Apr 23 21:28:32 +0000 2020,-87.732013,41.833585, we look like a bunch of hooligans at work today w our masks on and someone dead ass said “we are El Cartel Jalisco cabrones “😂😂 ,,,,
MissEvelynRuiz, Thu Apr 23 21:28:32 +0000 2020,-117.998733,33.692542, You may be prettier, but babygirl.. you dont got my flow 🥴🥴🥴 ,,,
EricaJimison, Thu Apr 23 21:28:32 +0000 2020,-86.876214,30.424392, @pulte 🖐🏽. AMEN TO HUMANITY FIRST!! ,,,,
young_slitwrist, Thu Apr 23 21:28:32 +0000 2020,-84.917518,33.7211, popeyes chicken sandwiches ,,,,
SutonaKage, Thu Apr 23 21:28:32 +0000 2020,-87.967292,43.056722, @Jaklentertanmnt @YT_Twitch_Promo @KaYsTaYwiLDin @SupStreamers @BlazedRTs Subbed bro ,,,,
mothmaxx, Thu Apr 23 21:28:32 +0000 2020,-119.827182,39.512436, Personally if I see another diet ad I'm going to ******* ,,,,
RHornsby92, Thu Apr 23 21:28:32 +0000 2020,-118.411907,34.020789, @JdotSutton A man of innovation ,,,,
PeterEsho_, Thu Apr 23 21:28:32 +0000 2020,-79.759591,43.724971, @ikramrafif6 @NawalElZoghbi Akiiiiid 💉🤍💉😘❤️ ,,,,
zxchwill_, Thu Apr 23 21:28:32 +0000 2020,-97.114771,33.202495, I can show you bigger things than that ,,,,
TheQueenCourt, Thu Apr 23 21:28:32 +0000 2020,-95.377814,30.063515, Seen this picture today 😭. Rest easy 💕 https://t.co/FNQ07PZd8Z ,,,,
m1xedbabe, Thu Apr 23 21:28:32 +0000 2020,-121.300425,37.980826, @pulte https://t.co/lri4zz1FhL ,,,,
kissmyfannykai, Thu Apr 23 21:28:32 +0000 2020,-73.968542,40.780709, IG and Snapchat reminded me on this day in the past I was a basically chef. Hire me 😂😭 https://t.co/ckRXQxgYX8 ,,,,
Chemist_Sim, Thu Apr 23 21:28:32 +0000 2020,-87.901209,41.976557, I'm at Chicago O'Hare International Airport in Chicago, IL https://t.co/01BMfWhVFc ,,,
loveyuhsummo, Thu Apr 23 21:28:32 +0000 2020,-96.761753,32.819858, Dead ass!!💯💯 ,,,,
IM_Teena_Louise, Thu Apr 23 21:28:32 +0000 2020,-90.551064,38.586212, Very honorable mentions ❤️ ,,,,
polly_not, Thu Apr 23 21:28:32 +0000 2020,-100.076888,31.168893, Mother's love was tolerant and unconditional. When I was having a time of it, she only loved me.Those are the Values I was Raised With. ,,,
cjtakesoff_, Thu Apr 23 21:28:32 +0000 2020,-76.750389,39.206741, Trippie Redd ,,,,
LoLo2877, Thu Apr 23 21:28:32 +0000 2020,-87.848561,42.711776, https://t.co/R2umIgXQ5x @gofundme Asking for HELP and Support 🙏🏽 @LeoDiCaprio @KylieJenner @rihanna @RyanReynolds… https://t.co/9qEvOnD3m8 ,,,,
bfeldo, Thu Apr 23 21:28:32 +0000 2020,-75.117998,40.004866, I personally prefer to play a high-bleeding cut with the big dog over the over-hanging trees down the left-hand sid… https://t.co/3molJeB2kO ,,,,
naomysluisa, Thu Apr 23 21:28:33 +0000 2020,-73.849441,40.850347, i’ve lost zero control of my body lmao baby k has officially taken over ,,,,
NizzyNaee, Thu Apr 23 21:28:33 +0000 2020,-83.099288,42.352787, @Tee__Will Why he not? We do good business &amp; he invites me to parties sometimes. ,,,,
MarkOliveras313, Thu Apr 23 21:28:33 +0000 2020,-82.019612,41.382464, @KillerBebe We’re doing OK and are fine. Just dying for this to be over so I can see my GF, friends and neighbors again ,,,
angrybIackgirI, Thu Apr 23 21:28:33 +0000 2020,-95.446486,29.838495, https://t.co/dt9VSrGP1t ,,,,
TonyPar36282257, Thu Apr 23 21:28:33 +0000 2020,-80.926628,33.63114, To whom it may concern philanthropist entrepreneurs please donate today nonprofit status needed to qualify for hous… https://t.co/b8USbEeYbE ,,,,
daddeeflexx1, Thu Apr 23 21:28:33 +0000 2020,-84.541562,33.588263, @KXNGJXNES Vanilla yogurt kush ,,,,
spector45, Thu Apr 23 21:28:33 +0000 2020,-89.266508,39.7393, Maybe half of the first show! Oh hell no if he had 20 viewers he’d claim two million!! 😩 ,,,,
212warlock, Thu Apr 23 21:28:33 +0000 2020,-70.967489,41.97041, @JasmineMccoy21 @ReynaBeteran @pulte Sorry this happened to u ,,,,
justinseeley, Thu Apr 23 21:28:33 +0000 2020,-73.948775,40.655138, @adamilenich Hi, Adam… https://t.co/BkiYwrQuqc ,,,
KBSeauxluxe, Thu Apr 23 21:28:33 +0000 2020,-95.446486,29.838495, I’m ready https://t.co/acnwAQqF5s ,,,,
NANCEraps, Thu Apr 23 21:28:33 +0000 2020,-78.657837,35.843981, @varelytafoya 😂😂😂 ,,,,
ijump56, Thu Apr 23 21:28:33 +0000 2020,-79.861034,35.170499, That Sigma walk... this who routine look real familiar lol ,,,,
liilpiscesbabyy, Thu Apr 23 21:28:34 +0000 2020,-118.129042,33.888081, Can’t fuck w a nigga that run to hoes during bad terms. Y’all trash 🚮 . ,,,,
__DanteV, Thu Apr 23 21:28:34 +0000 2020,-73.968542,40.780709, I’m at peak boredom someone save me ,,,,
eekjohndeere, Thu Apr 23 21:28:34 +0000 2020,-86.441236,39.766555, No Thanks!!!! ,,,,
ALECARXIM, Thu Apr 23 21:28:34 +0000 2020,-95.446486,29.838495, @Pelicolombianas Jajajajaja muy pasados!! Igualito ,,,,
eempty12, Thu Apr 23 21:28:34 +0000 2020,-88.279219,40.107484, @GabriellePepple Sir Wallace! https://t.co/LYxbZsmPT2 ,,,,
KariHaley, Thu Apr 23 21:28:34 +0000 2020,-122.630908,45.536402, @aj_beebe @afoster1138 Thank you, AJ! ,,,
therealesohe, Thu Apr 23 21:28:34 +0000 2020,-84.409791,33.555125, I have some fire pics to drop after the campaign but just looking at them makes me excited 🤩🤩🙈 ,,,,
Puckguy14, Thu Apr 23 21:28:34 +0000 2020,-121.998644,37.973327, @JayRana @jalexander46 As much as I want to win, as long as Jentry doesn’t get it, it’s all good 🤜🤛 https://t.co/CKZf6Zaw9O ,,
nanisgurll, Thu Apr 23 21:28:34 +0000 2020,-121.716454,37.931388, i’m drunk asl and i’m suckin on both titties ,,,,
HeyBranielle, Thu Apr 23 21:28:34 +0000 2020,-97.135638,32.70185, But Hezekiah Walker definitely had me walking through the house crying to ‘Grateful’ &amp; ‘I Need You To Survive’ the other night so yeah.. ,,,,
AlannaBrownn, Thu Apr 23 21:28:34 +0000 2020,-78.837021,35.756189, @H3F_15 why you so loud ,,,,
RevengeBunny, Thu Apr 23 21:28:34 +0000 2020,-122.568507,37.983649, @ShyDeplorable Chasten Buttplugg......are these ppl even real? 😂 ,,,,
surfs_lakers, Thu Apr 23 21:28:34 +0000 2020,-118.411907,34.020789, @BichoteChris718 https://t.co/GXWwq1PEcu ,,,,
TomFRose, Thu Apr 23 21:28:35 +0000 2020,-77.52983,43.075575, @realDonaldTrump Hey Donald, just between us two, I’m just a guy, same age as you, however I’m fully retired. It’s… https://t.co/iBRJFqrQcp 
EllTeycer, Thu Apr 23 21:28:35 +0000 2020,-92.436774,38.304558, Bill OB wants to trade up to the first round tonight. I wonder what is going to give up. 🤔 ,,,,
g_easyyyy, Thu Apr 23 21:28:35 +0000 2020,-91.084775,41.418591, @leahberger4 @BradPaisley @GabbyBarrett_ Omg Leah. I’m sorry. ❤️ ,,,,
NikkiNeal882, Thu Apr 23 21:28:35 +0000 2020,-82.669467,40.36516, @TheJenniMurphy Missing the muster drill...that’s hard core!! ,,,,
JohnniD, Thu Apr 23 21:28:35 +0000 2020,-86.132449,39.96325, Oakley’s ,,,,
laurawhalen123, Thu Apr 23 21:28:35 +0000 2020,-100.076888,31.168893, If corona takes away football from me too imma definitely cry ,,,,
KeenanPolan, Thu Apr 23 21:28:35 +0000 2020,-119.827182,39.512436, @PFF_Simon Pass ,,,,
GinartLeticia, Thu Apr 23 21:28:35 +0000 2020,-82.160865,29.120223, @patribotics Pitiful example to the kids.  Glad she was arrested! ,,,,
williammccull13, Thu Apr 23 21:28:35 +0000 2020,-73.991125,40.758842, These are I William McCullough 3rd in Newyork City Personal Evidence’s of Certified Judicial Court Receipts of My F… https://t.co/1LhkmYMlW9 ,,,,
JoeMcAdory, Thu Apr 23 21:28:35 +0000 2020,-86.680738,32.576227, Should I tell my wife there’s a snake in the garage? ,,,,
AYO_PIERRE_, Thu Apr 23 21:28:35 +0000 2020,-118.411907,34.020789, @simonbchung Sources ,,,,
carolvacation, Thu Apr 23 21:28:35 +0000 2020,-79.27257,43.629311, eu não aguento mais discutir por causa de babu kkkkk ,,,,
Lauthfee, Thu Apr 23 21:28:35 +0000 2020,-73.723025,45.55783, @NourWrites Picture or it didn't happen ,,,,
slapout9, Thu Apr 23 21:28:35 +0000 2020,-86.680738,32.576227, @SkinnerPm 👍👍👍 ,,,,
kelsey_amber17, Thu Apr 23 21:28:35 +0000 2020,-111.737566,33.405755, The #Waco series on @Netflix has taken over my morning but my kitchen is very clean! #bingewatching ,,,,
xoxo_taj_BOSS, Thu Apr 23 21:28:35 +0000 2020,-86.40961,35.84742, 🔥 ,,,,
PaulusAr, Thu Apr 23 21:28:35 +0000 2020,-80.332605,43.402109, @rickwtyler When the @GOP annointed @realDonaldTrump as their king. ,,,,
insonifier, Thu Apr 23 21:28:35 +0000 2020,-77.604684,41.117936, @realTuckFrumper Kickback? ,,,,
